,Standard name,Sc∆ essentiality,Sp∆ essentiality,Final usage in training,Unnamed: 0,id,chrom,start,end,Length,Hits,Reads,Hits_600_bp_upstream,Hits_600_bp_downstream,Neighbourhood Hits,Neighbourhood Index,Max Free Region,Freedom Index,target_seq_counts,600_bp_up_target_seq_counts,600_bp_down_target_seq_counts,target_per_bp,600_up_target_per_bp,600_down_target_per_bp,short name,description
132,S000004833,Ess,Ess,Essential,4909,YMR220W,chrXIII,712316,713671,1356,0,0,15,10,148,0.0,1356,1.0,136,53,67,0.1003,0.0883,0.1117,ERG8,ERGosterol biosynthesis
133,S000001164,Ess,Ess,Essential,2841,YHR122W,chrVIII,353625,354320,696,2,15,12,24,191,0.075,470,0.675,64,55,62,0.092,0.0917,0.1033,CIA2,Cytosolic Iron-sulfur protein Assembly
134,S000004308,Ess,Ess,Essential,4359,YLR316C,chrXII,765266,766358,1093,1,4,8,16,138,0.033,1089,0.996,90,50,63,0.0823,0.0833,0.105,TAD3,tRNA-specific Adenosine Deaminase
135,S000005787,Ess,Ess,Essential,5915,YOR261C,chrXV,815915,816931,1017,1,7,7,0,218,0.023,969,0.953,106,58,56,0.1042,0.0967,0.0933,RPN8,Regulatory Particle Non-ATPase
136,S000005786,Ess,Ess,Essential,5914,YOR260W,chrXV,813984,815720,1737,2,11,0,6,197,0.028999999999999998,1578,0.9079999999999999,162,50,70,0.0933,0.0833,0.1167,GCD1,General Control Derepressed
137,S000005783,Ess,Ess,Essential,5911,YOR257W,chrXV,811008,811493,486,0,0,0,8,161,0.0,486,1.0,47,69,62,0.0967,0.115,0.1033,CDC31,Cell Division Cycle
138,S000005788,Ess,Ess,Essential,5916,YOR262W,chrXV,817292,818335,1044,2,24,0,34,228,0.042,974,0.9329999999999999,94,58,66,0.09,0.0967,0.11,GPN2,Gly-Pro-Asn (N) motif
139,S000005300,Ess,Ess,Essential,5400,YNR017W,chrXIV,662913,663581,669,0,0,57,81,384,0.0,669,1.0,42,37,38,0.0628,0.0617,0.0633,TIM23,Translocase of the Inner Mitochondrial membrane
140,S000006307,Ess,Ess,Essential,6460,YPR103W,chrXVI,732349,733212,864,1,3,11,10,160,0.036000000000000004,801,0.927,73,47,70,0.0845,0.0783,0.1167,PRE2,PRoteinase yscE
141,S000001849,Ess,Ess,Essential,1937,YFL045C,chrVI,43628,44392,765,0,0,13,9,194,0.0,765,1.0,72,71,56,0.0941,0.1183,0.0933,SEC53,SECretory
142,S000001518,Ess,Ess,Essential,3798,YKL035W,chrXI,369891,371390,1500,2,2,31,20,280,0.024,1103,0.735,135,41,60,0.09,0.0683,0.1,UGP1,UDP-glucose pyrophosphorylase
143,S000002644,Ess,Ess,Essential,1265,YDR236C,chrIV,935236,935892,657,1,9,2,5,288,0.026000000000000002,610,0.9279999999999999,68,74,64,0.1035,0.1233,0.1067,FMN1,FMN biosynthesis
144,S000001511,Ess,Ess,Essential,3806,YKL028W,chrXI,385758,387206,1449,4,17,23,16,414,0.033,691,0.47700000000000004,121,61,69,0.0835,0.1017,0.115,TFA1,"Transcription Factor a, subunit 1"
145,S000001516,Ess,Ess,Essential,3801,YKL033W,chrXI,375456,378572,3117,0,0,1,7,430,0.0,3117,1.0,332,56,81,0.1065,0.0933,0.135,TTI1,Two Tel2-Interacting protein
146,S000005165,Ess,Ess,Essential,5150,YNL221C,chrXIV,231068,233695,2628,1,1,14,21,244,0.008,1882,0.716,236,60,64,0.0898,0.1,0.1067,POP1,Processing Of Precursor RNAs
147,S000003572,Ess,Ess,Essential,3400,YJL035C,chrX,380249,381001,753,1,1,1,7,189,0.035,443,0.588,59,60,57,0.0784,0.1,0.095,TAD2,tRNA-specific Adenosine Deaminase
148,S000000259,Ess,Ess,Essential,297,YBR055C,chrII,344602,347301,2700,5,63,31,8,407,0.023,2438,0.903,274,58,65,0.1015,0.0967,0.1083,PRP6,Pre-mRNA Processing
149,S000004665,Ess,Ess,Essential,4733,YMR061W,chrXIII,392755,394788,2034,0,0,5,4,367,0.0,2034,1.0,224,69,73,0.1101,0.115,0.1217,RNA14,poly(A) mRNA metabolism
150,S000006245,Ess,Ess,Essential,6398,YPR041W,chrXVI,648704,649921,1218,1,3,27,8,366,0.011000000000000001,760,0.624,121,58,73,0.0993,0.0967,0.1217,TIF5,Translation Initiation Factor
151,S000000072,Ess,Ess,Essential,92,YAR019C,chrI,172211,175135,2925,1,1,27,2,279,0.006,2732,0.934,271,75,51,0.0926,0.125,0.085,CDC15,Cell Division Cycle
152,S000002588,Ess,Ess,Essential,1206,YDR180W,chrIV,821295,825776,4482,0,0,9,4,265,0.0,4482,1.0,479,67,55,0.1069,0.1117,0.0917,SCC2,Sister Chromatid Cohesion
153,S000004826,Ess,Ess,Essential,4902,YMR213W,chrXIII,693381,695153,1773,4,230,2,18,160,0.071,1477,0.833,137,48,47,0.0773,0.08,0.0783,CEF1,CErevisiae homolog of cdc Five
154,S000004821,Ess,Ess,Essential,4897,YMR208W,chrXIII,684467,685798,1332,0,0,4,4,213,0.0,1332,1.0,122,58,59,0.0916,0.0967,0.0983,ERG12,ERGosterol biosynthesis
155,S000004313,Ess,Ess,Essential,4364,YLR321C,chrXII,776584,777864,1281,1,6,3,7,395,0.01,1265,0.988,122,76,55,0.0952,0.1267,0.0917,SFH1,Snf Five Homolog
156,S000004315,Ess,Ess,Essential,4366,YLR323C,chrXII,778173,778952,780,1,9,6,8,383,0.017,638,0.818,73,61,54,0.0936,0.1017,0.09,CWC24,Complexed With Cef1p
157,S000001676,Ess,Ess,Essential,3628,YKL193C,chrXI,78866,79882,1017,0,0,8,3,368,0.0,1017,1.0,108,70,63,0.1062,0.1167,0.105,SDS22,homolog of S. pombe SDS22
158,S000004176,Ess,Ess,Essential,4220,YLR186W,chrXII,523632,524390,759,1,1,14,21,280,0.024,695,0.9159999999999999,69,66,58,0.0909,0.11,0.0967,EMG1,Essential for Mitotic Growth
159,S000001679,Ess,Ess,Essential,3625,YKL196C,chrXI,74932,75534,603,0,0,22,0,504,0.0,603,1.0,54,61,49,0.0896,0.1017,0.0817,YKT6,
160,S000003570,Ess,Ess,Essential,3402,YJL033W,chrX,383837,386149,2313,1,6,32,7,301,0.006999999999999999,2240,0.968,222,74,69,0.096,0.1233,0.115,HCA4,Helicase CA
161,S000005370,Ess,Ess,Essential,5632,YOL010W,chrXV,307938,309041,1104,2,13,21,9,453,0.02,1057,0.9570000000000001,108,65,70,0.0978,0.1083,0.1167,RCL1,Rna 3'-terminal phosphate Cyclase Like
162,S000003234,Ess,Ess,Essential,2329,YGR002C,chrVII,498476,499906,1431,9,38,38,22,467,0.067,1089,0.7609999999999999,129,63,66,0.0901,0.105,0.11,SWC4,SWr Complex
163,S000003237,Ess,Ess,Essential,2332,YGR005C,chrVII,504657,505859,1203,0,0,8,0,394,0.0,1203,1.0,115,56,50,0.0956,0.0933,0.0833,TFG2,Transcription Factor G
164,S000001859,Ess,Ess,Essential,1947,YFL034C-B,chrVI,63016,63993,978,2,73,5,14,134,0.076,867,0.887,92,72,65,0.0941,0.12,0.1083,MOB2,Mps One Binder
165,S000005621,Ess,Ess,Essential,5743,YOR095C,chrXV,503552,504328,777,1,4,8,42,381,0.017,757,0.9740000000000001,75,60,49,0.0965,0.1,0.0817,RKI1,Ribose-5-phosphate Ketol-Isomerase
166,S000001502,Ess,Ess,Essential,3816,YKL019W,chrXI,402568,403518,951,0,0,11,5,137,0.0,951,1.0,70,46,52,0.0736,0.0767,0.0867,RAM2,RAS protein and A-factor Maturation
167,S000001504,Ess,Ess,Essential,3814,YKL021C,chrXI,397344,398750,1407,3,20,4,4,214,0.05,1285,0.9129999999999999,143,62,71,0.1016,0.1033,0.1183,MAK11,MAintenance of Killer
168,S000001507,Ess,Ess,Essential,3810,YKL024C,chrXI,392526,393140,615,0,0,23,19,333,0.0,615,1.0,41,50,52,0.0667,0.0833,0.0867,URA6,URAcil requiring
169,S000005195,Ess,Ess,Essential,5120,YNL251C,chrXIV,172588,174315,1728,6,75,8,11,188,0.092,1501,0.8690000000000001,152,56,49,0.08800000000000001,0.0933,0.0817,NRD1,Nuclear pre-mRNA Down-regulation
170,S000003571,Ess,Ess,Essential,3401,YJL034W,chrX,381327,383375,2049,5,63,7,27,291,0.042,1939,0.946,197,55,70,0.0961,0.0917,0.1167,KAR2,KARyogamy
171,S000003509,Ess,Ess,Essential,2616,YGR277C,chrVII,1045644,1046561,918,0,0,7,0,224,0.0,918,1.0,72,52,59,0.0784,0.0867,0.0983,CAB4,Coenzyme A Biosynthesis
172,S000005997,Ess,Ess,Essential,6277,YPL076W,chrXVI,410443,411285,843,0,0,10,22,361,0.0,843,1.0,71,71,48,0.0842,0.1183,0.08,GPI2,GlycosylPhosphatidylInositol anchor biosynthesis
173,S000004165,Ess,Ess,Essential,4209,YLR175W,chrXII,506134,507585,1452,0,0,12,10,453,0.0,1452,1.0,117,70,73,0.0806,0.1167,0.1217,CBF5,Centromere Binding Factor
174,S000004947,Ess,Ess,Essential,5380,YNL002C,chrXIV,626174,627142,969,3,23,28,21,628,0.025,941,0.971,89,62,69,0.0918,0.1033,0.115,RLP7,Ribosomal-Like Protein
175,S000000065,Ess,Ess,Essential,87,YAR007C,chrI,156754,158619,1866,0,0,8,1,214,0.0,1866,1.0,162,68,43,0.0868,0.1133,0.0717,RFA1,Replication Factor A
176,S000003577,Ess,Ess,Essential,3395,YJL041W,chrX,365784,368373,2590,0,0,4,15,288,0.0,2590,1.0,184,62,72,0.071,0.1033,0.12,NSP1,NucleoSkeletal-like Protein
177,S000004810,Ess,Ess,Essential,4886,YMR197C,chrXIII,658545,659198,654,0,0,15,2,553,0.0,654,1.0,58,60,61,0.0887,0.1,0.1017,VTI1,Vps10 (Ten) Interacting
178,S000001127,Ess,Ess,Essential,2803,YHR085W,chrVIII,276764,277768,1005,0,0,7,25,291,0.0,1005,1.0,97,67,48,0.0965,0.1117,0.08,IPI1,Involved in Processing ITS2
179,S000004106,Ess,Ess,Essential,4133,YLR116W,chrXII,380822,382252,1431,4,19,10,11,302,0.046,1019,0.7120000000000001,112,52,60,0.0783,0.0867,0.1,MSL5,Mud Synthetic-Lethal
180,S000004107,Ess,Ess,Essential,4134,YLR117C,chrXII,382471,384534,2064,3,16,11,4,260,0.027999999999999997,1877,0.909,203,47,59,0.0984,0.0783,0.0983,CLF1,Crooked neck-Like Factor
181,S000004105,Ess,Ess,Essential,4132,YLR115W,chrXII,377985,380564,2580,0,0,6,10,440,0.0,2580,1.0,249,45,51,0.0965,0.075,0.085,CFT2,Cleavage Factor Two
182,S000004582,Ess,Ess,Essential,4546,YML114C,chrXIII,42043,43575,1533,10,147,9,25,287,0.114,791,0.516,127,46,48,0.0828,0.0767,0.08,TAF8,TATA binding protein-Associated Factor
183,S000004542,Ess,Ess,Essential,4588,YML077W,chrXIII,111865,112344,480,0,0,9,5,298,0.0,480,1.0,45,59,56,0.0938,0.0983,0.0933,BET5,Blocked Early in Transport
184,S000005019,Ess,Ess,Essential,5304,YNL075W,chrXIV,485607,486479,873,1,7,6,6,296,0.019,792,0.907,90,56,60,0.1031,0.0933,0.1,IMP4,Interacting with Mpp10p
185,S000005365,Ess,Ess,Essential,5637,YOL005C,chrXV,315813,316175,363,0,0,33,36,361,0.0,363,1.0,28,59,53,0.0771,0.0983,0.0883,RPB11,RNA Polymerase B
186,S000003477,Ess,Ess,Essential,2583,YGR245C,chrVII,979765,982068,2304,5,196,22,9,433,0.025,1590,0.69,217,66,55,0.0942,0.11,0.0917,SDA1,Severe Depolymerization of Actin
187,S000003202,Ess,Ess,Essential,2086,YGL233W,chrVII,59122,61854,2733,0,0,14,5,236,0.0,2733,1.0,313,58,60,0.1145,0.0967,0.1,SEC15,SECretory
188,S000001532,Ess,Ess,Essential,3784,YKL049C,chrXI,346075,346764,690,0,0,13,7,386,0.0,690,1.0,57,61,78,0.0826,0.1017,0.13,CSE4,Chromosome SEgregation
189,S000002616,Ess,Ess,Essential,1237,YDR208W,chrIV,868224,870563,2340,5,112,21,33,153,0.07,2116,0.904,223,40,49,0.0953,0.0667,0.0817,MSS4,Multicopy Suppressor of Stt4 mutation
190,S000005184,Ess,Ess,Essential,5131,YNL240C,chrXIV,198502,199977,1476,5,90,94,38,357,0.047,1119,0.758,83,41,55,0.0562,0.0683,0.0917,NAR1,Nuclear Architecture Related
191,S000005188,Ess,Ess,Essential,5127,YNL244C,chrXIV,187170,187496,327,0,0,5,13,181,0.0,327,1.0,31,53,49,0.0948,0.0883,0.0817,SUI1,SUppressor of Initiator codon
192,S000005984,Ess,Ess,Essential,6290,YPL063W,chrXVI,429939,431369,1431,3,71,9,98,414,0.025,1289,0.9009999999999999,124,52,55,0.0867,0.0867,0.0917,TIM50,Translocase of the Inner Mitochondrial membrane
193,S000002596,Ess,Ess,Essential,1216,YDR188W,chrIV,836421,838061,1641,2,6,57,3,257,0.024,835,0.509,123,32,68,0.075,0.0533,0.1133,CCT6,Chaperonin Containing TCP-1
194,S000004095,Ess,Ess,Essential,4122,YLR105C,chrXII,347047,348180,1134,0,0,11,23,199,0.0,1134,1.0,97,64,57,0.0855,0.1067,0.095,SEN2,Splicing ENdonuclease
195,S000002986,Ess,Ess,Essential,2307,YGL018C,chrVII,459110,459664,555,1,1,4,8,175,0.051,512,0.9229999999999999,46,50,57,0.0829,0.0833,0.095,JAC1,J-type Accessory Chaperone
196,S000002469,Ess,Ess,Essential,1084,YDR062W,chrIV,576474,578159,1686,0,0,10,27,284,0.0,1686,1.0,149,56,61,0.0884,0.0933,0.1017,LCB2,Long-Chain Base
197,S000000728,Ess,Ess,Essential,1683,YEL002C,chrV,148722,150014,1293,1,20,16,25,771,0.005,1247,0.9640000000000001,143,71,63,0.1106,0.1183,0.105,WBP1,Wheat germ agglutinin-Binding Protein
198,S000002467,Ess,Ess,Essential,1082,YDR060W,chrIV,570649,573726,3078,0,0,14,27,413,0.0,3078,1.0,302,63,66,0.0981,0.105,0.11,MAK21,MAintenance of Killer
199,S000004370,Ess,Ess,Essential,4426,YLR378C,chrXII,875736,877178,1443,0,0,44,22,275,0.0,1443,1.0,105,60,42,0.0728,0.1,0.07,SEC61,SECretory
200,S000004117,Ess,Ess,Essential,4145,YLR127C,chrXII,395758,398319,2562,1,3,15,3,301,0.006,1354,0.528,275,70,59,0.1073,0.1167,0.0983,APC2,Anaphase Promoting Complex
201,S000004119,Ess,Ess,Essential,4147,YLR129W,chrXII,399657,402488,2832,0,0,17,11,291,0.0,2832,1.0,285,58,58,0.1006,0.0967,0.0967,DIP2,DOM34 Interacting Protein
202,S000002643,Ess,Ess,Essential,1264,YDR235W,chrIV,933504,935138,1635,1,17,8,1,312,0.01,1603,0.98,178,72,67,0.1089,0.12,0.1117,PRP42,Pre-mRNA Processing
203,S000002471,Ess,Ess,Essential,1086,YDR064W,chrIV,579458,580452,995,1,3,13,13,268,0.019,965,0.97,92,58,76,0.0925,0.0967,0.1267,RPS13,Ribosomal Protein of the Small subunit
204,S000002646,Ess,Ess,Essential,1267,YDR238C,chrIV,937895,940816,2922,1,2,9,11,289,0.006,1882,0.644,277,66,49,0.0948,0.11,0.0817,SEC26,SECretory
205,S000002213,Ess,Ess,Essential,961,YDL055C,chrIV,355674,356759,1086,1,1,19,25,501,0.009000000000000001,1081,0.995,88,73,47,0.081,0.1217,0.0783,PSA1,
206,S000004599,Ess,Ess,Essential,4529,YML130C,chrXIII,11483,13174,1692,0,0,4,20,153,0.0,1692,1.0,164,69,62,0.0969,0.115,0.1033,ERO1,ER Oxidation or Endoplasmic Reticulum Oxidoreductin
207,S000004595,Ess,Ess,Essential,4533,YML126C,chrXIII,19060,20535,1476,0,0,6,9,357,0.0,1476,1.0,145,64,44,0.0982,0.1067,0.0733,ERG13,ERGosterol biosynthesis
208,S000003216,Ess,Ess,Essential,2072,YGL247W,chrVII,36933,37526,594,1,3,12,2,239,0.035,587,0.988,63,59,71,0.1061,0.0983,0.1183,BRR6,Bad Response to Refrigeration
209,S000003214,Ess,Ess,Essential,2074,YGL245W,chrVII,39023,41149,2127,1,2,2,16,225,0.01,2120,0.997,203,60,67,0.0954,0.1,0.1117,GUS1,GlUtamyl-tRNA Synthetase
210,S000005642,Ess,Ess,Essential,5765,YOR116C,chrXV,539763,544145,4383,1,1,11,8,327,0.003,3146,0.718,410,67,60,0.0935,0.1117,0.1,RPO31,RNA POlymerase
211,S000005643,Ess,Ess,Essential,5766,YOR117W,chrXV,545029,546333,1305,0,0,13,17,301,0.0,1305,1.0,111,69,59,0.0851,0.115,0.0983,RPT5,"Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase"
212,S000005645,Ess,Ess,Essential,5768,YOR119C,chrXV,548792,550246,1455,0,0,12,45,309,0.0,1455,1.0,147,54,55,0.10099999999999999,0.09,0.0917,RIO1,RIght Open reading frame
213,S000001528,Ess,Ess,Essential,3788,YKL045W,chrXI,353493,355079,1587,3,52,28,37,344,0.027000000000000003,965,0.608,138,50,37,0.087,0.0833,0.0617,PRI2,DNA PRImase
214,S000001561,Ess,Ess,Essential,3752,YKL078W,chrXI,288845,291052,2208,0,0,3,13,283,0.0,2208,1.0,200,61,67,0.0906,0.1017,0.1117,DHR2,DEAH-box RNA helicase
215,S000002299,Ess,Ess,Essential,871,YDL140C,chrIV,205360,210561,5202,3,9,4,0,395,0.006999999999999999,4907,0.943,466,66,61,0.0896,0.11,0.1017,RPO21,RNA POlymerase
216,S000002290,Ess,Ess,Essential,880,YDL132W,chrIV,224304,226751,2448,5,33,13,57,677,0.015,1514,0.618,247,57,68,0.1009,0.095,0.1133,CDC53,Cell Division Cycle
217,S000006049,Ess,Ess,Essential,6223,YPL128C,chrXVI,306533,308221,1689,2,21,5,12,314,0.019,1665,0.986,131,65,71,0.0776,0.1083,0.1183,TBF1,TTAGGG repeat-Binding Factor
218,S000006047,Ess,Ess,Essential,6225,YPL126W,chrXVI,310210,312900,2691,1,33,16,11,135,0.013999999999999999,2688,0.9990000000000001,293,45,75,0.1089,0.075,0.125,NAN1,Net1 Associated Nuclear protein
219,S000000264,Ess,Ess,Essential,305,YBR060C,chrII,360652,362514,1863,0,0,27,13,390,0.0,1863,1.0,165,63,63,0.0886,0.105,0.105,ORC2,Origin Recognition Complex
220,S000002824,Ess,Ess,Essential,1456,YDR416W,chrIV,1298432,1301011,2580,4,110,1,13,319,0.024,1412,0.547,267,65,46,0.1035,0.1083,0.0767,SYF1,SYnthetic lethal with cdcForty
221,S000002990,Ess,Ess,Essential,2303,YGL022W,chrVII,452404,454560,2157,1,5,11,19,218,0.011000000000000001,2127,0.986,151,44,65,0.07,0.0733,0.1083,STT3,STaurosporine and Temperature sensitive
222,S000001233,Ess,Ess,Essential,2919,YHR190W,chrVIII,484845,486179,1335,3,25,1,8,142,0.079,1215,0.91,122,39,56,0.0914,0.065,0.0933,ERG9,ERGosterol biosynthesis
223,S000002173,Ess,Ess,Essential,1003,YDL015C,chrIV,426002,426934,933,0,0,4,0,287,0.0,933,1.0,96,63,51,0.1029,0.105,0.085,TSC13,Temperature-sensitive Suppressors of Csg2 mutants
224,S000002732,Ess,Ess,Essential,1357,YDR324C,chrIV,1114433,1116763,2331,0,0,7,2,172,0.0,2331,1.0,238,70,56,0.1021,0.1167,0.0933,UTP4,U Three Protein
225,S000001733,Ess,Ess,Essential,3861,YKR025W,chrXI,487770,488618,849,0,0,1,6,215,0.0,849,1.0,77,55,48,0.0907,0.0917,0.08,RPC37,RNA Polymerase C
226,S000002444,Ess,Ess,Essential,1059,YDR037W,chrIV,525440,527215,1776,0,0,41,11,165,0.0,1776,1.0,167,58,66,0.094,0.0967,0.11,KRS1,Lysyl (K) tRNA Synthetase
227,S000005430,Ess,Ess,Essential,5568,YOL069W,chrXV,198942,200297,1356,1,3,2,6,181,0.02,1352,0.997,133,54,64,0.0981,0.09,0.1067,NUF2,NUclear Filament-containing protein
228,S000005437,Ess,Ess,Essential,5561,YOL077C,chrXV,185848,186723,876,0,0,24,9,111,0.0,876,1.0,83,78,51,0.0947,0.13,0.085,BRX1,Xenopus laevis Brix (Biogenesis of Ribosomes in Xenopus) homolog
229,S000001889,Ess,Ess,Essential,1984,YFL005W,chrVI,130334,130981,648,0,0,13,20,189,0.0,648,1.0,66,56,65,0.1019,0.0933,0.1083,SEC4,SECretory
230,S000003833,Ess,Ess,Essential,3503,YJR072C,chrX,570967,572124,1158,6,94,16,11,335,0.077,953,0.823,82,43,41,0.0708,0.0717,0.0683,NPA3,Nucleolar Preribosomal Associated
231,S000001229,Ess,Ess,Essential,2915,YHR186C,chrVIII,475999,480672,4674,1,3,18,5,231,0.005,3784,0.81,474,64,62,0.1014,0.1067,0.1033,KOG1,Kontroller Of Growth
232,S000006290,Ess,Ess,Essential,6444,YPR086W,chrXVI,710101,711138,1038,0,0,1,8,233,0.0,1038,1.0,103,63,49,0.0992,0.105,0.0817,SUA7,Suppressor of Upstream AUG
233,S000002284,Ess,Ess,Essential,887,YDL126C,chrIV,236157,238664,2508,2,13,20,16,677,0.006,2415,0.963,203,65,54,0.0809,0.1083,0.09,CDC48,Cell Division Cycle
234,S000001281,Ess,Ess,Essential,3128,YIL019W,chrIX,315093,316133,1041,0,0,9,18,309,0.0,1041,1.0,94,66,63,0.0903,0.11,0.105,FAF1,Forty (40) S Assembly Factor 
235,S000002218,Ess,Ess,Essential,956,YDL060W,chrIV,341619,343985,2367,1,7,9,10,200,0.011000000000000001,2366,1.0,232,59,64,0.098,0.0983,0.1067,TSR1,Twenty S rRNA accumulation
236,S000006072,Ess,Ess,Essential,6199,YPL151C,chrXVI,266180,267535,1356,1,1,7,7,297,0.012,1348,0.9940000000000001,120,61,70,0.0885,0.1017,0.1167,PRP46,Pre-mRNA Processing
237,S000002366,Ess,Ess,Essential,800,YDL207W,chrIV,88248,89864,1617,1,1,7,12,223,0.013999999999999999,1141,0.706,131,59,67,0.081,0.0983,0.1117,GLE1,GLFG (glycine-leucine-phenylalanine-glycine) LEthal
238,S000002367,Ess,Ess,Essential,799,YDL208W,chrIV,87512,87982,471,0,0,1,7,204,0.0,471,1.0,39,54,56,0.0828,0.09,0.0933,NHP2,Non-Histone Protein
239,S000005889,Ess,Ess,Essential,6023,YOR362C,chrXV,1017880,1018746,867,5,112,9,37,244,0.11800000000000001,540,0.623,80,60,66,0.0923,0.1,0.11,PRE10,PRoteinase yscE
240,S000003485,Ess,Ess,Essential,2591,YGR253C,chrVII,998358,999140,783,1,2,2,6,364,0.018000000000000002,776,0.991,67,55,74,0.0856,0.0917,0.1233,PUP2,PUtative Proteasome subunit
241,S000007256,Ess,Ess,Essential,1660,YEL020W-A,chrV,117211,117474,264,0,0,26,9,337,0.0,264,1.0,19,56,50,0.07200000000000001,0.0933,0.0833,TIM9,Translocase of the Inner Mitochondrial membrane
242,S000000928,Ess,Ess,Essential,1838,YER126C,chrV,413394,414179,786,0,0,13,0,287,0.0,786,1.0,66,63,58,0.084,0.105,0.0967,NSA2,Nop Seven Associated
243,S000000929,Ess,Ess,Essential,1839,YER127W,chrV,414481,415554,1074,1,4,0,10,336,0.013999999999999999,818,0.762,83,54,59,0.0773,0.09,0.0983,LCP5,Lethal with Conditional Pap1
244,S000005490,Ess,Ess,Essential,5503,YOL130W,chrXV,74400,76979,2580,0,0,6,14,366,0.0,2580,1.0,206,55,64,0.0798,0.0917,0.1067,ALR1,ALuminum Resistance
245,S000007651,Ess,Ess,Essential,1775,YER074W-A,chrV,307653,308123,471,0,0,13,8,485,0.0,471,1.0,48,68,63,0.1019,0.1133,0.105,YOS1,Yip One Suppressor
246,S000003633,Ess,Ess,Essential,3334,YJL097W,chrX,245591,246244,654,0,0,5,6,233,0.0,654,1.0,63,67,64,0.0963,0.1117,0.1067,PHS1,PTPLA Homolog involved in Sphingolipid biosynthesis 1
247,S000004284,Ess,Ess,Essential,4333,YLR293C,chrXII,720771,721430,660,0,0,25,27,588,0.0,660,1.0,47,60,61,0.0712,0.1,0.1017,GSP1,Genetic Suppressor of Prp20-1
248,S000004282,Ess,Ess,Essential,4331,YLR291C,chrXII,718317,719462,1146,0,0,10,11,577,0.0,1146,1.0,105,69,57,0.0916,0.115,0.095,GCD7,General Control Derepressed
249,S000004289,Ess,Ess,Essential,4338,YLR298C,chrXII,724721,725416,696,15,393,11,54,532,0.203,404,0.58,62,65,62,0.0891,0.1083,0.1033,YHC1,Yeast Homolog of human U1C
250,S000006286,Ess,Ess,Essential,6440,YPR082C,chrXVI,704225,704656,432,0,0,12,7,361,0.0,432,1.0,34,63,58,0.0787,0.105,0.0967,DIB1,S. pombe DIm1+ in Budding yeast
251,S000000066,Ess,Ess,Essential,88,YAR008W,chrI,158966,159793,828,0,0,1,19,211,0.0,828,1.0,74,48,70,0.0894,0.08,0.1167,SEN34,Splicing ENdonuclease
252,S000001069,Ess,Ess,Essential,2728,YHR027C,chrVIII,161730,164711,2982,0,0,4,20,193,0.0,2982,1.0,280,64,73,0.0939,0.1067,0.1217,RPN1,Regulatory Particle Non-ATPase
253,S000002733,Ess,Ess,Essential,1358,YDR325W,chrIV,1117126,1120233,3108,1,6,2,14,202,0.008,3034,0.976,312,53,53,0.1004,0.0883,0.0883,YCG1,Yeast Cap G
254,S000004754,Ess,Ess,Essential,4825,YMR146C,chrXIII,557481,558524,1044,2,19,114,25,473,0.02,1004,0.9620000000000001,80,59,62,0.0766,0.0983,0.1033,TIF34,Translation Initiation Factor
255,S000001066,Ess,Ess,Essential,2725,YHR024C,chrVIII,157744,159192,1449,2,9,5,1,208,0.033,1406,0.97,113,73,44,0.078,0.1217,0.0733,MAS2,Mitochondrial ASsembly
256,S000005880,Ess,Ess,Essential,6014,YOR353C,chrXV,998453,1000828,2376,4,74,6,10,511,0.016,1519,0.639,215,81,64,0.0905,0.135,0.1067,SOG2,
257,S000001899,Ess,Ess,Essential,1991,YFR003C,chrVI,152657,153124,468,0,0,12,0,274,0.0,468,1.0,41,68,55,0.0876,0.1133,0.0917,YPI1,Yeast Phosphatase Inhibitor
258,S000005669,Ess,Ess,Essential,5792,YOR143C,chrXV,601383,602342,960,0,0,8,9,145,0.0,960,1.0,98,73,67,0.1021,0.1217,0.1117,THI80,THIamine metabolism
259,S000001541,Ess,Ess,Essential,3774,YKL058W,chrXI,330166,330534,369,0,0,8,6,387,0.0,369,1.0,34,68,66,0.0921,0.1133,0.11,TOA2,
260,S000001543,Ess,Ess,Essential,3772,YKL060C,chrXI,326408,327487,1080,0,0,6,15,404,0.0,1080,1.0,88,68,54,0.0815,0.1133,0.09,FBA1,"Fructose-1,6-Bisphosphate Aldolase"
261,S000001542,Ess,Ess,Essential,3773,YKL059C,chrXI,328118,329443,1326,9,63,16,8,371,0.091,979,0.738,103,54,74,0.0777,0.09,0.1233,MPE1,Mutant PCF11 Extragenic suppressor
262,S000001062,Ess,Ess,Essential,2719,YHR020W,chrVIII,143996,146062,2067,0,0,1,29,270,0.0,2067,1.0,185,49,61,0.0895,0.0817,0.1017,,
263,S000002574,Ess,Ess,Essential,1191,YDR167W,chrIV,789449,790069,621,0,0,0,3,132,0.0,621,1.0,54,59,69,0.087,0.0983,0.115,TAF10,TATA binding protein-Associated Factor
264,S000006289,Ess,Ess,Essential,6443,YPR085C,chrXVI,708497,709828,1332,1,1,8,0,270,0.013999999999999999,1023,0.768,140,61,64,0.1051,0.1017,0.1067,ASA1,AStra Associated protein
265,S000001948,Ess,Ess,Essential,2048,YFR052W,chrVI,252505,253329,825,0,0,14,16,397,0.0,825,1.0,80,50,60,0.09699999999999999,0.0833,0.1,RPN12,Regulatory Particle Non-ATPase
